ID,Year,Month,Day,Type,Dead,Dead Perpetrator,Injured,Injured Perpetrator,Country,City,Perpetrator
1194,2018,6,23,shooting,5,1,6,, Nigeria,Konduga,Boko Haram
1195,2018,6,23,arson,5,1,6,, Nigeria,Konduga,Boko Haram
1196,2018,6,23,grenade attack,2,,156,, Ethiopia,Addis Ababa,Unknown
1197,2018,6,23,bombing,0,,8,, Philippines,Patikul,Abu Sayyaf
1198,2018,6,23,kidnapping,1,,0,, Tunisia,Kasserine Governorate,Al-Qaeda in the Islamic Maghreb
1199,2018,6,23,execution,1,,0,, Tunisia,Kasserine Governorate,Al-Qaeda in the Islamic Maghreb
1200,2018,6,23,grenade attack,2,,47,, Zimbabwe,Bulawayo,Unknown
1201,2018,6,24,shooting,0,2,0,, India,Kulgam district,Lashkar-e-Taiba
1202,2018,6,24,shooting,1,1,1,, Iran,Piranshahr County,Democratic Party of Iranian Kurdistan
1203,2018,6,24,arson,0,,0,, Philippines,Botolan,New People's Army
1204,2018,6,25,shooting,0,,0,, Peru,Satipo Province,Sendero Luminoso
1205,2018,6,25,shooting,3,3,8,, Iran,Mirjaveh,Jaish ul-Adl
1206,2018,6,25,shooting,1,,2,, Turkey,Bitlis,PKK
1207,2018,6,25,bombing,2,,0,, Somalia,Balad District,Al-Shabaab
1208,2018,6,25,shooting,2,,0,, Somalia,Balad District,Al-Shabaab
1209,2018,6,25,shooting,3,,2,, Indonesia,Nduga Regency,West Papua Liberation Army
1210,2018,6,25,shooting,81,5,6,, Nigeria,Plateau State,Fulani herdsmen
1211,2018,6,26,assassination,1,,0,, Turkey,Doğubayazıt,PKK
1212,2018,6,26,shooting,3,,1,, Cameroon,Far North Region,Boko Haram
1213,2018,6,26,kidnapping,3,,1,, Cameroon,Far North Region,Boko Haram
1214,2018,6,26,ambush,0,,3,, Philippines,Lope de Vega,New People's Army
1215,2018,6,26,bombing,7,,4,, India,Garhwa district,CPI
1216,2018,6,26,shooting,7,,4,, India,Garhwa district,CPI
1217,2018,6,26,stabbing,7,,Dozens,, Nigeria,Damboa,Boko Haram
1218,2018,6,26,shooting,7,,Dozens,, Nigeria,Damboa,Boko Haram
1219,2018,6,27,rocket attack,0,,0,, Israel,Or HaNer,Izz ad-Din al-Qassam Brigades
1220,2018,6,27,shooting,0,2,2,, Philippines,Davao City,New People's Army
1221,2018,6,27,shooting,1,,0,, Somalia,Mogadishu,Islamic State (suspected)
1222,2018,6,27,bombing,3,,7,, Somalia,Wanlaweyn District,Al-Shabaab
1223,2018,6,27,car bombings,10,,20,, Syria,Afrin,Afrin Falcons
1224,2018,6,27,shooting,16,,6,, Afghanistan,Chah Ab District,Taliban
1225,2018,6,28,bombing,0,,1,, Thailand,Yaha District,Barisan Revolusi Nasional
1226,2018,6,28,bombing,8,,4,, Afghanistan,Charkh District,Taliban
1227,2018,6,28,shooting,5,,Several,, Somalia,Qoriyoley District,Al-Shabaab
1228,2018,6,29,arson,0,,0,, Chile,Carahue,Coordinadora Arauco Malleco
1229,2018,6,29,grenade attack,0,,3,, India,Shopian district,Jaish-e-Mohammed
1230,2018,6,29,kidnapping,0,,3,, Iraq,Ar-Rutba District,Islamic State
1231,2018,6,29,shooting,2,6,5,, Cameroon,Mbengwi,Ambazonia Defence Forces
1232,2018,6,29,bombing,2,,0,, Iraq,Hawija District,Islamic State
1233,2018,6,29,suicide car bombing,3,2,5,3, Mali,Sévaré,Jama'at Nasr al-Islam wal Muslimin
1234,2018,6,29,shooting,3,2,5,3, Mali,Sévaré,Jama'at Nasr al-Islam wal Muslimin
1235,2018,6,29,shootings,3,,0,, Somalia,Mogadishu and Afgooye District,Islamic State
1236,2018,6,30,bombing,0,,1,, Thailand,Mueang Yala District,Barisan Revolusi Nasional
1237,2018,6,30,bombing,4,,2,, Mali,Koro Cercle,Al-Qaeda in the Islamic Maghreb (suspected)
1238,2018,6,30,shooting,4,2,6,, Nigeria,Bama,Boko Haram
1239,2018,6,30,bombing,4,2,6,, Nigeria,Bama,Boko Haram
1240,2018,6,30,bombing,1,,6,, Somalia,Afgooye District,Al-Shabaab
1241,2018,6,30,ambush,6,,4,, Iraq,Hawija District,Islamic State
1242,2018,6,30,execution,3,,0,, Afghanistan,Khogyani District,Islamic State
1243,2018,6,30,arson,3,,0,, Afghanistan,Khogyani District,Islamic State
1244,2018,6,30,bombings,0,,0,, Philippines,Shariff Aguak,Bangsamoro Islamic Freedom Fighters
1245,2018,7,1,shooting,6,,3,, Niger,N'guigmi Department,Boko Haram
1246,2018,7,1,shooting,+1,,Unknown,, Cameroon,Buea and Mbengwi,Ambazonia Defence Forces
1247,2018,7,1,arson,+1,,Unknown,, Cameroon,Buea and Mbengwi,Ambazonia Defence Forces
1248,2018,7,1,suicide car bombing,1,1,22,, Iraq,Kirkuk,Islamic State
1249,2018,7,1,bombing,6,,1,, Mali,Talataye,Islamic State (suspected)
1250,2018,7,1,shooting,6,,0,, Nigeria,Barkin Ladi,Fulani herdsmen
1251,2018,7,1,suicide car bombing,4,1,31,, Mali,Gao,Al-Qaeda in the Islamic Maghreb
1252,2018,7,1,shooting,0,4,2,, Philippines,Datu Saudi-Ampatuan,Bangsamoro Islamic Freedom Fighters
1253,2018,7,1,mortar attack,5,,10,, Somalia,Mogadishu,Al-Shabaab
1254,2018,7,1,suicide bombing,20,1,20,, Afghanistan,Jalalabad,Islamic State
1255,2018,7,2,bombing,0,,1,, Thailand,Krong Pinang District,Barisan Revolusi Nasional
1256,2018,7,2,grenade attack,0,,0,, India,Pulwama district,Jaish-e-Mohammed
1257,2018,7,2,arson,0,,0,, Chile,Carahue,Coordinadora Arauco Malleco
1258,2018,7,2,ambush,6,,2,, Pakistan,Mashkai Tehsil,Baluch Liberation Front
1259,2018,7,2,shooting,2,,2,, Pakistan,North Waziristan,Tehrik-i-Taliban Pakistan (suspected)
1260,2018,7,2,shooting,1,,1,, Philippines,Shariff Saydona Mustapha,Bangsamoro Islamic Freedom Fighters
1261,2018,7,2,bombing,1,,7,, Somalia,Mogadishu,Al-Shabaab (suspected)
1262,2018,7,2,suicide car bombing,2,1,3,, Afghanistan,Pol-e Alam,Taliban
1263,2018,7,3,bombing,3,,6,, Pakistan,Dera Bugti District,Baloch Republican Army
1264,2018,7,3,shooting,6,,4,, Afghanistan,Surobi District,Taliban
1265,2018,7,3,assassination,2,,0,, Colombia,Tumaco,FARC dissidents
1266,2018,7,3,ambush,0,,7,, Kenya,Ijara,Al-Shabaab
1267,2018,7,3,shooting,1,,3,, Colombia,Arauca Department,ELN
1268,2018,7,3,bombing,2,,0,, Yemen,Al-Mansoura,Houthis (suspected)
1269,2018,7,3,shooting,0,,3,, Philippines,Datu Paglas,Bangsamoro Islamic Freedom Fighters
1270,2018,7,3,bombing,1,,7,, Somalia,Hodan District,Al-Shabaab
1271,2018,7,4,bombing,0,,1,, Thailand,Bannang Sata District,Barisan Revolusi Nasional
1272,2018,7,4,shooting,3,,2,, Afghanistan,Burka District,Taliban (suspected)
1273,2018,7,4,bombing,0,,8,, Colombia,Buenaventura,ELN
1274,2018,7,4,shooting,1,1,0,, Philippines,Mamasapano,Bangsamoro Islamic Freedom Fighters
1275,2018,7,4,shooting,1,,0,, South Sudan,Juba,Sudan People's Liberation Army (suspected)
1276,2018,7,4,bombings,1,,11,, Iraq,Baghdad,Islamic State (suspected)
1277,2018,7,5,bombing,0,,1,, Thailand,Yupo,Barisan Revolusi Nasional
1278,2018,7,5,rocket attack,0,,2,, Afghanistan,Asadabad,Taliban
1279,2018,7,5,shooting,5,,0,, Nigeria,Guyuk,Fulani herdsmen
1280,2018,7,5,shooting,2,,5,,Keana Nigeria,Keana Nigeria,Fulani herdsmen
1281,2018,7,5,bombing,0,3,4,, Afghanistan,Khogyani District,Islamic State
1282,2018,7,5,kidnapping,1,,0,, India,Shopian district,Hizbul Mujahideen
1283,2018,7,5,shooting,1,,0,, India,Shopian district,Hizbul Mujahideen
1284,2018,7,5,bombings,0,,1,, Indonesia,Bangil,Islamic State
1285,2018,7,5,shooting,4,,0,, Iraq,Badush,Islamic State
1286,2018,7,5,bombing,1,,22,, Syria,Manbij,Syrian National Army (suspected)
1287,2018,7,5,kidnapping,7,,0,, Iraq,Diyala Governorate,Islamic State
1288,2018,7,5,shooting,7,,0,, Iraq,Diyala Governorate,Islamic State
1289,2018,7,6,bombings,3,,7,, Afghanistan,Gelan District,Taliban
1290,2018,7,6,grenade attack,0,,1,, India,Pulwama district,Jaish-e-Mohammed and Hizbul Mujahideen (suspected)
1291,2018,7,6,shooting,0,,1,, India,Pulwama district,Jaish-e-Mohammed and Hizbul Mujahideen (suspected)
1292,2018,7,6,shooting,0,3,1,, India,Dantewada district,CPI
1293,2018,7,6,grenade attack,0,,0,, India,Srinagar,Jaish-e-Mohammed
1294,2018,7,6,car bombing,18,,Unknown,, Syria,Al-Busayrah,Islamic State
1295,2018,7,6,shooting,5,,1,, Mozambique,Macomia District,Ansar al-Sunna (suspected)
1296,2018,7,6,execution,5,,1,, Mozambique,Macomia District,Ansar al-Sunna (suspected)
1297,2018,7,6,arson,5,,1,, Mozambique,Macomia District,Ansar al-Sunna (suspected)
1298,2018,7,7,shooting,1,,0,, Cameroon,Bamenda,Ambazonia Defence Forces
1299,2018,7,7,bombing,1,,3,, Somalia,Barawa District,Al-Shabaab
1300,2018,7,7,car bombings,20,3,24,, Somalia,Mogadishu,Al-Shabaab
1301,2018,7,7,shooting,20,3,24,, Somalia,Mogadishu,Al-Shabaab
1302,2018,7,7,bombing,1,,0,, Afghanistan,Charsadda District,Taliban
1303,2018,7,7,ambush,4,6,6,7, Afghanistan,Waghaz District,Taliban
1304,2018,7,7,grenade attack,0,,2,, India,Srinagar,Jaish-e-Mohammed (suspected)
1305,2018,7,7,bombing,3,,0,, Iraq,Hawija District,Islamic State (suspected)
1306,2018,7,7,shooting,1,,2,, Iraq,Diyala Governorate,Islamic State
1307,2018,7,7,shooting,1,,4,, Iraq,Al-Shirqat District,Islamic State
1308,2018,7,7,kidnapping,1,,4,, Iraq,Al-Shirqat District,Islamic State
1309,2018,7,7,shooting,2,,2,, Libya,Tazirbu,Islamic State (suspected)
1310,2018,7,7,kidnapping,2,,2,, Libya,Tazirbu,Islamic State (suspected)
1311,2018,7,7,bombing,0,,8,, Pakistan,Bannu,Tehrik-i-Taliban Pakistan (suspected)
1312,2018,7,7,execution,4,,1,, Mozambique,Palma District,Ansar al-Sunna
1313,2018,7,7,arson,4,,1,, Mozambique,Palma District,Ansar al-Sunna
1314,2018,7,8,rocket attack,0,,10,, Afghanistan,Ghazni,Taliban
1315,2018,7,8,execution,4,,0,, Mozambique,Mocímboa da Praia District,Ansar al-Sunna
1316,2018,7,8,ambush,6,,3,, Tunisia,Aïn Soltane,Al-Qaeda in the Islamic Maghreb
1317,2018,7,8,shooting,2,2,0,1, Saudi Arabia,Buraidah,Islamic State
1318,2018,7,8,bombing,3,,14,, Syria,Qabasin,Unknown
1319,2018,7,9,bombing,0,,9,, Afghanistan,Chaparhar District,Islamic State (suspected)
1320,2018,7,9,bombing,1,1,0,, Afghanistan,Khogyani District,Islamic State (suspected)
1321,2018,7,9,bombing,1,,3,, India,Kamjong district,People's Liberation Army of Manipur
1322,2018,7,9,bombing,2,,0,, India,Pakhanjore,CPI
1323,2018,7,9,grenade attacks,0,,0,, India,Tral,Jaish-e-Mohammed (suspected)
1324,2018,7,9,shooting,3,4,5,, Iraq,Baiji,Islamic State
1325,2018,7,9,shootings,3,,0,, Somalia,Mogadishu,Al-Shabaab and Islamic State
1326,2018,7,9,shooting,0,,1,, Somalia,Bosaso,Islamic State
1327,2018,7,9,shootings,27,6,40,, Syria,Latakia District,Ansar al-Islam and Fursan al-Iman
1328,2018,7,9,shelling,27,6,40,, Syria,Latakia District,Ansar al-Islam and Fursan al-Iman
1329,2018,7,10,arson,0,,0,, Chile,Padre Las Casas,Weichan Auka Mapu (suspected)
1330,2018,7,10,shooting,4,,3,, Afghanistan,Khogyani District (Ghazni),Taliban
1331,2018,7,10,shooting,2,13,14,, Philippines,Shariff Saydona Mustapha,Bangsamoro Islamic Freedom Fighters
1332,2018,7,10,standoff,2,13,14,, Philippines,Shariff Saydona Mustapha,Bangsamoro Islamic Freedom Fighters
1333,2018,7,10,suicide bombing,12,1,5,, Afghanistan,Jalalabad,Islamic State
1334,2018,7,10,shooting,0,,5,, Kenya,Liboi,Al-Shabaab
1335,2018,7,10,kidnapping,0,,5,, Kenya,Liboi,Al-Shabaab
1336,2018,7,10,suicide car bombing,14,1,Unknown,, Syria,Zayzun,Islamic State
1337,2018,7,10,shooting,1,,0,, Thailand,Cho-airong District,Barisan Revolusi Nasional (suspected)
1338,2018,7,10,suicide bombing,22,1,75,, Pakistan,Peshawar,Tehrik-i-Taliban Pakistan
1339,2018,7,10,shooting,2,,2,, Mozambique,Palma District,Ansar al-Sunna (suspected)
1340,2018,7,10,arson,2,,2,, Mozambique,Palma District,Ansar al-Sunna (suspected)
1341,2018,7,10,shooting,5,,0,, Nigeria,Girei,Boko Haram
1342,2018,7,11,shooting,1,,0,, India,Ghatshila,CPI
1343,2018,7,11,bombing,5,,4,, Afghanistan,Khaki Safed District,Taliban (suspected)
1344,2018,7,11,suicide bombing,12,3,9,, Afghanistan,Jalalabad,Islamic State (suspected)
1345,2018,7,11,shooting,12,3,9,, Afghanistan,Jalalabad,Islamic State (suspected)
1346,2018,7,11,shootings,40,,10,, Afghanistan,Archi District and Khwaja Ghar District,Taliban
1347,2018,7,11,shelling,40,,10,, Afghanistan,Archi District and Khwaja Ghar District,Taliban
1348,2018,7,11,shooting,3,,0,, Colombia,Tumaco,FARC dissidents
1349,2018,7,11,arson,3,,0,, Colombia,Tumaco,FARC dissidents
1350,2018,7,11,shooting,0,,0,, Colombia,San Andrés de Cuerquia,FARC dissidents
1351,2018,7,11,shooting,1,,1,, India,Kupwara district,Jaish-e-Mohammed (suspected)
1352,2018,7,12,shooting,1,,0,, Philippines,Plaridel,New People's Army
1353,2018,7,12,bombing,0,,0,, Philippines,Datu Paglas,Bangsamoro Islamic Freedom Fighters
1354,2018,7,12,attempted bombing,0,,0,, Philippines,Datu Paglas,Bangsamoro Islamic Freedom Fighters
1355,2018,7,12,shooting,1,,0,, Nigeria,Bagudo,Fulani herdsmen
1356,2018,7,12,bombings,0,,0,, Kenya,Mandera County,Al-Shabaab
1357,2018,7,12,shooting,0,,0,, Kenya,Mandera County,Al-Shabaab
1358,2018,7,13,shooting,0,10,5,, Cameroon,Southwest Region,Ambazonia Defence Forces
1359,2018,7,13,assassination attempted,0,10,5,, Cameroon,Southwest Region,Ambazonia Defence Forces
1360,2018,7,13,shooting,2,,2,, India,Achabal,Lashkar-e-Taiba
1361,2018,7,13,bombing,0,,1,, Northern Ireland,Belfast,New IRA
1362,2018,7,13,ambush,10,,2,, Nigeria,Bama,Boko Haram
1363,2018,7,13,shooting,0,,0,, Northerin Ireland,Derry,New IRA
1364,2018,7,13,grenade attack,0,,0,, Northerin Ireland,Derry,New IRA
1365,2018,7,13,bombing,5,,37,, Pakistan,Bannu,Ittehad-ul-Mujahideen
1366,2018,7,13,suicide bombing,149,1,186,, Pakistan,Mastung,Islamic State
1367,2018,7,13,grenade attack,3,,4,, Somalia,Baidoa,Al-Shabaab
1368,2018,7,14,rocket attack,0,,4,, Israel,Sderot,Izz ad-Din al-Qassam (suspected)
1369,2018,7,14,suicide car bombing,5,5,Several,, Somalia,Mogadishu,Al-Shabaab
1370,2018,7,14,car bombing,5,5,Several,, Somalia,Mogadishu,Al-Shabaab
1371,2018,7,14,shooting,5,5,Several,, Somalia,Mogadishu,Al-Shabaab
1372,2018,7,14,suicide car bombing,1,1,11,, Afghanistan,Lashkargah,Taliban (suspected)
1373,2018,7,14,shooting,0,3,2,, Indonesia,Sleman Regency,Islamic State
1374,2018,7,14,stabbing,0,3,2,, Indonesia,Sleman Regency,Islamic State
1375,2018,7,14,shooting,62,,50,, Nigeria,Geidam,Boko Haram
1376,2018,7,14,kidnapping,1,,1,, India,Pakhanjore,CPI
1377,2018,7,14,shooting,1,,1,, India,Pakhanjore,CPI
1378,2018,7,14,arson,0,,0,, Colombia,Buenaventura,ELN
1379,2018,7,15,suicide bombing,8,1,17,, Afghanistan,Kabul,Islamic State
1380,2018,7,15,shooting,3,,1,, India,Gadchiroli district and Pakhanjore,CPI
1381,2018,7,15,kidnapping,3,,1,, India,Gadchiroli district and Pakhanjore,CPI
1382,2018,7,15,execution,3,,1,, India,Gadchiroli district and Pakhanjore,CPI
1383,2018,7,15,shooting,14,,0,, Mali,Ménaka Region,Islamic State (suspected)
1384,2018,7,15,arson,14,,0,, Mali,Ménaka Region,Islamic State (suspected)
1385,2018,7,15,shooting,2,,1,, Cameroon,Kolofata,Boko Haram
1386,2018,7,16,arson,0,,0,, Chile,Vilcún,Weichan Auka Mapu
1387,2018,7,16,shooting,7,,0,, Afghanistan,Shinwar District,Taliban
1388,2018,7,16,shooting,2,,0,, India,Kanker district,CPI
1389,2018,7,16,shooting,0,1,2,, India,Kupwara district,Lashkar-e-Taiba (suspected)
1390,2018,7,16,shooting,3,,2,, Philippines,Besao,New People's Army
1391,2018,7,16,shooting,1,,1,, India,Pulwama district,Hizbul Mujahideen
1392,2018,7,16,grenade attack,0,,10,, Colombia,Cucuta,Autodefensas Gaitanistas de Colombia
1393,2018,7,17,bombing,2,,0,, Pakistan,Mir Ali,Tehrik-i-Taliban Pakistan (suspected)
1394,2018,7,17,suicide bombing,27,1,23,, Afghanistan,Sayyad District,Islamic State
1395,2018,7,17,shooting,1,1,+1,, Cameroon,Bamenda,Ambazonia Defence Forces
1396,2018,7,17,grenade attack,0,,0,, India,Pulwama district,Jaish-e-Mohammed
1397,2018,7,17,bombing,1,,0,, Iraq,Daquq District,Islamic State (suspected)
1398,2018,7,17,ambush,30,,Dozens,, Nigeria,Ngala,Boko Haram
1399,2018,7,17,arson,30,,Dozens,, Nigeria,Ngala,Boko Haram
1400,2018,7,18,shooting,1,,1,, Paraguay,Arroyito,Ejercito del Mariscal Lopez
1401,2018,7,18,grenade attack,0,,0,, India,Sopore,Jaish-e-Mohammed (suspected)
1402,2018,7,18,bombings,1,,31,, Iraq,Kirkuk,Islamic State (suspected)
1403,2018,7,18,mortar attack,1,,31,, Iraq,Kirkuk,Islamic State (suspected)
1404,2018,7,18,shooting,1,,0,, Peru,Satipo Province,Shining Path
1405,2018,7,18,mortar attack,0,,0,, Yemen,Al Mahfad District,Al-Qaeda in the Arabian Peninsula
1406,2018,7,18,shooting,1,,0,, Cameroon,Wum,Ambazonia Defence Forces (suspected)
1407,2018,7,18,shooting,1,,0,, Iran,Hormak Rural District,Jaish ul-Adl
1408,2018,7,19,arson,0,,0,, Chile,La Araucania Region,Weichan Auka Mapu
1409,2018,7,19,arson,0,,0,, India,Latehar district,CPI
1410,2018,7,19,attempted bombing,2,2,+1,, Colombia,Arauquita,FARC dissidents
1411,2018,7,19,stabbing,18,,12,, Chad,Daboua,Boko Haram
1412,2018,7,19,shooting,18,,12,, Chad,Daboua,Boko Haram
1413,2018,7,19,kidnapping,18,,12,, Chad,Daboua,Boko Haram
1414,2018,7,19,bombing,0,,1,, India,Chakpikarong,People's Liberation Army of Manipur and Manipur Naga People's Front
1415,2018,7,19,shooting,0,,0,, India,Sopore,Hizbul Mujahideen (suspected)
1416,2018,7,19,shooting,2,,0,, Iran,Corrin Rural District,Jaish ul-Adl (suspected)
1417,2018,7,19,shooting,12,,0,, Afghanistan,Imam Sahib District,Taliban
1418,2018,7,19,arson,0,,0,, Colombia,La Uribe,FARC dissidents
1419,2018,7,20,suicide bombing,0,1,1,, Afghanistan,Bagrami District,Islamic State (suspected)
1420,2018,7,20,shootings,12,,20,, Afghanistan,Qarabagh District,Taliban
1421,2018,7,20,kidnapping,1,,0,, India,Kulgam district,Hizbul Mujahideen
1422,2018,7,20,shooting,1,,0,, India,Kulgam district,Hizbul Mujahideen
1423,2018,7,20,shooting,2,,1,, Russia,Kizilyurtovsky District,Islamic State
1424,2018,7,21,shootings,2,,0,, Afghanistan,Rashidan District,Taliban
1425,2018,7,21,shootings,11,,8,, Iran,Marivan County,Kurdistan Free Life Party
1426,2018,7,21,shooting,2,,3,, Philippines,Cagayan de Oro,New People's Army
1427,2018,7,22,arson,0,,0,, Chile,Pitrufquén,Coordinadora Arauco Malleco
1428,2018,7,22,suicide bombing,3,1,3,, Pakistan,Kulachi,Tehrik-i-Taliban Pakistan
1429,2018,7,22,ambush,1,11,4,, Mali,Macina Cercle,Al-Qaeda in the Islamic Maghreb (suspected)
1430,2018,7,22,suicide bombing,23,1,107,, Afghanistan,Kabul,Islamic State
1431,2018,7,22,shooting,4,,3,, Afghanistan,Surkh-Rōd District,Islamic State (suspected)
1432,2018,7,22,grenade attack,0,,30,, Pakistan,Dalbandin,Balochistan Liberation Army
1433,2018,7,23,suicide bombing,11,1,8,, Nigeria,Konduga,Boko Haram
1434,2018,7,23,suicide car bombing,5,10,30,, Somalia,Kismayo District,Al-Shabaab
1435,2018,7,23,shooting,5,10,30,, Somalia,Kismayo District,Al-Shabaab
1436,2018,7,23,car bombing,8,,20,, Syria,Al-Rai Subdistrict,Islamic State (suspected)
1437,2018,7,23,car bombing,3,,37,, Syria,Akhtarin,Islamic State (suspected)
1438,2018,7,23,shooting,1,3,5,, Iraq,Erbil,Islamic State
1439,2018,7,23,grenade attack,1,3,5,, Iraq,Erbil,Islamic State
1440,2018,7,23,hostage taking,1,3,5,, Iraq,Erbil,Islamic State
1441,2018,7,24,arson,0,,0,, Chile,Freire,Coordinadora Arauco Malleco (suspected)
1442,2018,7,24,rocket attack,0,,7,, Afghanistan,Kabul,Taliban (Suspected)
1443,2018,7,24,shooting,0,,1,, Philippines,Borongan,New People's Army
1444,2018,7,24,stabbing,2,,4,, Libya,El Agheila,Islamic State
1445,2018,7,24,shooting,2,,4,, Libya,El Agheila,Islamic State
1446,2018,7,24,arson,2,,4,, Libya,El Agheila,Islamic State
1447,2018,7,24,ambush,4,,14,, Pakistan,Kech District,Baluch Liberation Front
1448,2018,7,24,bombing,4,,5,, Yemen,Aden,Al-Qaeda in the Arabian Peninsula (suspected)
1449,2018,7,25,grenade attack,1,,3,, Pakistan,Khuzdar District,Balochistan Liberation Army
1450,2018,7,25,suicide bombing,31,1,40,, Pakistan,Quetta,Islamic State
1451,2018,7,25,bombing,0,,5,, Pakistan,Larkana,Sindhudesh Liberation Army
